19.444429767	20.0966691729
19.391238571	20.1020400077
19.3406541849	20.1069738916
19.2928932188	20.1114496968
19.2481601925	20.1154482574
19.2066466597	20.1189524507
19.1685303877	20.1219472715
19.1339745962	20.1244198952
19.1031272585	20.1263597339
19.0761204675	20.1277584808
19.0530698705	20.1286101463
19.0340741737	20.1289110834
19.0192147196	20.1286600034
19.0085551386	20.1278579815
19.0021410768	20.1265084522
19	20.1246171942
19.0021410768	20.1221923063
19.0085551386	20.1192441721
19.0192147196	20.1157854161
19.0340741737	20.1118308492
19.0530698705	20.1073974054
19.0761204675	20.1025040695
19.1031272585	20.0971717953
19.1339745962	20.0914234167
19.1685303877	20.0852835489
19.2066466597	20.0787784838
19.2481601925	20.0719360772
19.2928932188	20.0647856293
19.3406541849	20.0573577594
19.391238571	20.0496842747
19.444429767	20.0417980344
19.5	20.0337328084
19.5577113098	20.0255231334
19.6173165676	20.0172041644
19.6785605347	20.0088115245
19.7411809549	20.0003811524
19.804909678	19.9919491481
19.8694738078	19.9835516187
19.9345968708	19.9752245239
20	19.9670035214
20.0654031292	19.958923815
20.1305261922	19.951020003
20.195090322	19.943325931
20.2588190451	19.935874546
20.3214394653	19.928697756
20.3826834324	19.9218262932
20.4422886902	19.9152895822
20.5	19.9091156142
20.555570233	19.9033308271
20.608761429	19.8979599923
20.6593458151	19.8930261084
20.7071067812	19.8885503032
20.7518398075	19.8845517426
20.7933533403	19.8810475493
20.8314696123	19.8780527285
20.8660254038	19.8755801048
20.8968727415	19.8736402661
20.9238795325	19.8722415192
20.9469301295	19.8713898537
20.9659258263	19.8710889166
20.9807852804	19.8713399966
20.9914448614	19.8721420185
20.9978589232	19.8734915478
21	19.8753828058
20.9978589232	19.8778076937
20.9914448614	19.8807558279
20.9807852804	19.8842145839
20.9659258263	19.8881691508
20.9469301295	19.8926025946
20.9238795325	19.8974959305
20.8968727415	19.9028282047
20.8660254038	19.9085765834
20.8314696123	19.9147164511
20.7933533403	19.9212215162
20.7518398075	19.9280639228
20.7071067812	19.9352143707
20.6593458151	19.9426422406
20.608761429	19.9503157253
20.555570233	19.9582019656
20.5	19.9662671916
20.4422886902	19.9744768666
20.3826834324	19.9827958356
20.3214394653	19.9911884755
20.2588190451	19.9996188476
20.195090322	20.0080508519
20.1305261922	20.0164483813
20.0654031292	20.0247754761
20	20.0329964786
19.9345968708	20.041076185
19.8694738078	20.048979997
19.804909678	20.056674069
19.7411809549	20.064125454
19.6785605347	20.071302244
19.6173165676	20.0781737068
19.5577113098	20.0847104178
19.5	20.0908843858
19.444429767	20.0966691729
19.391238571	20.1020400077
19.3406541849	20.1069738916
19.2928932188	20.1114496968
19.2481601925	20.1154482574
19.2066466597	20.1189524507
19.1685303877	20.1219472715
19.1339745962	20.1244198952
19.1031272585	20.1263597339
19.0761204675	20.1277584808
19.0530698705	20.1286101463
19.0340741737	20.1289110834
19.0192147196	20.1286600034
19.0085551386	20.1278579815
19.0021410768	20.1265084522
19	20.1246171942
19.0021410768	20.1221923063
19.0085551386	20.1192441721
19.0192147196	20.1157854161
19.0340741737	20.1118308492
19.0530698705	20.1073974054
19.0761204675	20.1025040695
19.1031272585	20.0971717953
19.1339745962	20.0914234167
19.1685303877	20.0852835489
19.2066466597	20.0787784838
19.2481601925	20.0719360772
19.2928932188	20.0647856293
19.3406541849	20.0573577594
19.391238571	20.0496842747
19.444429767	20.0417980344
19.5	20.0337328084
19.5577113098	20.0255231334
19.6173165676	20.0172041644
19.6785605347	20.0088115245
19.7411809549	20.0003811524
19.804909678	19.9919491481
19.8694738078	19.9835516187
19.9345968708	19.9752245239
20	19.9670035214
20.0654031292	19.958923815
20.1305261922	19.951020003
20.195090322	19.943325931
20.2588190451	19.935874546
20.3214394653	19.928697756
20.3826834324	19.9218262932
20.4422886902	19.9152895822
20.5	19.9091156142
20.555570233	19.9033308271
20.608761429	19.8979599923
20.6593458151	19.8930261084
20.7071067812	19.8885503032
20.7518398075	19.8845517426
20.7933533403	19.8810475493
20.8314696123	19.8780527285
20.8660254038	19.8755801048
20.8968727415	19.8736402661
20.9238795325	19.8722415192
20.9469301295	19.8713898537
20.9659258263	19.8710889166
20.9807852804	19.8713399966
20.9914448614	19.8721420185
20.9978589232	19.8734915478
21	19.8753828058
